,park,motorway,supermarket,Costco
54,86.51889205685826,751.7656320980306,492.88143952280706,14108.010487813639
55,543.4245129345935,819.0026367406077,651.535960097445,4851.025308339768
56,371.8807059111624,2590.993351082018,103.76380501117075,6120.810128375212
57,735.5679336917577,720.9397375748921,902.5724980691191,2745.0892365012232
58,160.05485624096792,2636.3448966145374,302.5652477703914,9129.328632154235
59,814.3700717743985,759.4730646945942,1152.3840787285858,4258.8903084716985
60,766.6655530867195,616.4061244362127,2467.487673307733,6427.783881124358
61,339.2114277398645,2629.646375443314,1373.922108405841,3392.2014934425133
62,44.35493954262391,2222.8524336547152,222.75204513154597,8565.70096807652
63,559.4597114354852,1979.5292124453897,202.54075989750453,1642.6900307401838
64,129.6457036406381,202.99767121246987,724.9187584206674,6240.5530908624905
65,1282.7239551388145,1052.9863580838928,327.2885295903224,11134.680844981713
66,263.7442698298024,3374.896267868311,1550.86756471589,4718.429360011318
67,986.5855068929724,3394.4213826463274,520.8353468466798,4425.618604910452
68,1069.7788457103738,1975.7114145999521,1594.315232098939,2144.9990904474394
69,141.52273293452328,4438.0093729461,1273.8912414998554,6091.301744124725
70,697.7139266739488,891.2592334444869,520.2570127075084,6523.54980491855
71,888.1246328520821,3024.223150983711,1390.8454087635516,3947.2743879040763
72,194.0739586597122,1181.4807574968895,876.3924342020873,5827.188651481629
73,253.64915442491036,70.17803406586877,2811.063466763636,5451.120730895418
74,294.2897437610361,2950.648548632644,537.7593619492537,5786.107755387612
75,180.59375715798566,435.5008681175243,417.23152517744523,1365.5978027081612
76,159.49075769611514,2088.1737735842344,321.3854440634656,2323.864500368037
77,696.3241576880947,1099.3553000051302,94.85493898748565,12789.925854837169
78,946.2423445502185,965.5896347056125,2438.576078689122,1991.766012811766
79,541.9292927264217,129.10143128262692,588.9571279018363,4274.248078845139
80,330.03691028280525,1352.6843782580618,406.6005020929862,6066.517719568681
81,73.19358550177033,5673.853032424499,887.0896315634892,6128.120455311262
82,373.0137464562524,749.2349916390502,1509.9037071061862,932.1971918519614
83,328.03462181343787,5568.8102374816035,2193.0846694774464,5437.638170857941
84,555.6329630067112,623.8577478677562,1484.2638304997524,12876.050637393864
85,408.31687548972826,3928.3973094059043,562.0498922006403,5732.228664275057
86,405.613153527033,3136.2474571148227,785.4899791605263,5359.342620079562
87,470.6045777359737,533.0856783958709,2411.536847528059,31172.4235949124
88,928.9276620846384,4940.972712094445,2800.0743568610746,5540.018553648426
89,416.0797682238353,4534.026561454071,3472.3843159546736,5802.641892263748
90,254.7181324433142,4762.31111500329,3418.9061342555415,5992.4019885484895
91,492.08248573258,1155.0432220454231,620.9055147485326,3440.4841963637296
92,699.227780074858,5812.837688262795,312.9434049598599,5447.359490029473
93,1591.2110846318033,2359.705804870864,1069.6241719268107,4079.141171631995
94,673.0633248688957,860.0885094371981,992.4472774471596,8268.983702916172
95,129.48878371622737,2867.4733327828503,538.1833678442352,2504.953862388969
96,983.9214319709921,4962.236617587968,1236.240324697308,4764.368525008626
97,477.26202584292946,4106.386218667585,2126.569885983065,3380.2186539652066
98,410.8476532183673,767.985307814655,831.7176416784317,31135.009958876366
99,719.5378354727259,263.85698472151853,340.32057003687174,1338.0179402267527
100,219.75061686261617,2282.1766825013647,146.3636657024666,2511.6061579983634
101,191.24002016011903,2340.2245365246476,2732.3186215575647,4592.666785584014
102,4533.981701226409,5230.316520249967,4599.749001619416,5707.255103121447
103,605.3218193841492,1837.5368316622198,1672.732910147507,4475.280795553879
104,261.7919796299474,5161.392654359172,2755.6178984726303,8535.010726062492
105,239.74158003399322,4441.457460179172,354.9087474342822,4544.405624538304
106,312.4256367980466,878.0899103497452,1131.3055501119811,6155.63317412476
107,278.2157378389484,3279.945478720579,316.4955381679452,3081.1547002376205
108,71.57567317948165,1442.6243290233474,150.0667497286781,1650.45747311141
109,503.8373460152658,1231.7014431904622,961.0147682493675,11499.672769706076
110,388.31320550035804,2167.8745809049833,1205.2300812511257,2827.4373644118673
111,466.2443892689773,370.12246986951476,247.06244929907186,4722.891704835364
112,136.6225473358376,1166.1845835325737,756.4575284553092,4870.34988181222
113,463.94002051725437,3122.4893085756103,1032.888392890658,5604.187001113692
114,150.81141001541536,2696.69648437014,869.6346321297237,4037.726824204406
115,451.5962978657514,2013.3152684730358,805.6978110736901,4992.863127177422
116,236.8158156561791,777.340071004656,574.229767769223,1676.9007023237843
117,664.9321045476058,3711.646715815995,1281.1394409886016,1254.084644307489
118,144.82968372675154,4617.206814921476,505.51610616278487,8367.989636025839
119,486.7722727063839,596.1290620120651,2278.755499997441,6657.281803482433
120,673.7577560693348,1180.194512866092,129.93584398856004,6576.046163795621
121,740.4083299890161,376.8160925274312,825.8899966911566,6404.76110402561
122,381.72239434527955,4116.563514582116,1449.5599498343133,10151.07973431901
123,329.5174247488364,1257.527519539975,734.3698944594504,31989.625535383235
124,401.83949942567887,3854.046204093349,1705.6382322518946,4980.030197654885
125,217.0777215726414,287.96405218948894,676.9858742092293,2606.876498599081
126,325.71336786560914,4145.72106749503,562.3136001057374,5990.762142575355
127,226.5170998121516,4545.9145801315835,1143.5469751368053,5806.697351769072
128,1364.4684326505217,1202.8353479536997,1762.2623834877088,2965.0711883035747
129,533.884758866709,1080.066843646574,2335.555932395076,6873.4752538195835
130,307.5653438694538,2575.252292735417,878.0162833451387,3477.685134353455
131,507.4660586964508,1673.473374313964,152.46820829486856,939.7702968364752
132,908.1260705979189,711.9246718284323,1117.0229559678212,31214.124870230396
133,914.9675997261023,4891.929257578335,2781.5078838269624,5263.1976456254715
134,124.94516862980444,1072.0574372376254,251.12709976936432,33693.02132761722
135,252.9283091215296,1594.4069530119707,469.03503886853434,4375.639886961723
136,314.3790291801649,2107.540753591748,713.2413808191004,3234.996549558715
137,387.7592186762207,698.1547099032518,1829.6055976022094,7538.106895642303
138,196.49538194089868,3148.4973441756442,1066.5268052039294,5587.54257512838
139,102.24123400623867,4607.604906250208,499.25659818381035,4775.423145573392
140,123.84949865524166,964.4084901413803,750.4414186712003,5627.488721864498
141,326.5297118622511,197.69308673063688,847.6810944365584,10166.375905034696
142,170.47274958108767,2205.53702448789,343.5052493510896,13533.754769671916
143,247.81138623422063,1935.6999768433282,425.70120019152125,2671.5439029802606
144,789.5290344789331,726.6420719683913,1031.4070696170309,4351.79123484593
145,1375.5407801997374,2125.9912281518323,1617.5490224124562,2332.8671920393267
146,229.6597340959019,6981.779687556739,430.88899822271804,8384.032319474765
147,647.1180988165372,704.800125371512,993.1428682561061,3915.834036636957
148,90.35271253599605,904.5455362244611,1634.611973859141,2407.086117771698
149,301.56900030353376,4718.047494019802,375.2316127809637,6905.120018656115
150,622.1271166724061,455.92605728751477,1127.08464066472,1170.4967063929862
151,513.0631410843317,4820.510210228015,1865.430806899513,3253.881353874414
152,1007.7843372923978,652.7601473698561,987.4294518858053,2724.182605935701
153,350.20173789552615,519.1484058623869,1137.4752222097795,3972.7028024886126
154,621.491907119932,558.5676015940269,931.1943593044051,30924.361882758578
155,547.9985130523405,472.359757560469,715.8625423365694,3961.4744731313554
156,1002.0877166586674,3812.3133196857507,1256.85693039133,4673.198195373942
157,231.17663372556527,2327.205738682323,343.2649461276674,13741.204988393683
158,1833.4732706078996,3556.5420273127534,2604.2672385728,23408.85317982327
159,642.1493428472503,1750.5215355481134,1050.9435845156663,4834.385223317793
160,161.3282615984036,3282.829295755457,3023.371049282568,4693.3273912561535
161,549.532656192845,885.766509523752,688.2912808507289,5539.782956336646
162,212.2666394835771,4388.38231230167,1314.9913088245644,6144.612703669029
163,390.85505241406656,3003.9566941735434,424.94048895096387,2501.751498989044
164,243.7389565028085,4722.361203971173,310.37747862963386,6839.171594423165
165,259.90497010479095,2286.314583649873,336.9621335444567,2537.2484813832443
166,243.7874201784097,2038.2713236639236,669.5866844979316,2843.8043433624503
167,779.4753491462153,4234.347853574862,3044.6326820043005,6733.208079465164
168,269.55058919961317,2198.805647524923,433.81712095540007,1367.6594858179433
169,1006.3640225758785,2472.502912679513,991.7008699315645,595.5015768513076
170,629.9493003718255,7414.365370444853,6374.257763164446,11921.564303059124
171,825.9797413206159,3487.4548988135434,1201.826592985834,8276.07303012716
172,384.5390864242036,1413.975579774058,785.0338685976201,6437.0163165067925
173,748.0923801183493,108.92678172608416,209.4717888028999,3690.1672838911463
174,288.4172463371995,574.4473445243625,442.58917633469554,13983.697402418707
175,282.3832314546529,3225.367067702978,731.0813932101211,3422.723887112594
176,136.1313027818939,1094.3538069324168,322.9800026404753,1472.5741757496612
177,475.93911663124817,1851.0908041152945,837.3734868496783,1014.6832397469315
178,1168.7128885135066,6205.8477969181595,5338.620102101293,10354.353640057363
179,73.21603630152205,915.727169800421,566.9084201396988,15857.290024539676
180,208.0997332219123,554.2800097965485,549.6347144401727,1519.160157421277
181,627.1648506480095,1073.9249662871382,292.2970959040882,13020.611535322576
182,809.5467437828413,134.86552498143794,1440.0462585982827,2533.548446544953
183,1535.481057293976,2691.33294811854,2173.741420086421,9723.218986975882
184,95.98732641386695,1232.074610780554,759.909275123898,4830.960527928655
185,371.29404194275355,528.4249967236137,336.0134320257067,2794.312955921229
186,848.1329146568013,419.6506882721191,759.2012029903168,12158.92622211021
187,283.702129514976,2020.2804640124978,553.3295791879789,2335.7286711737706
188,397.4086130129708,1347.374862531112,1214.1801917638168,2485.8559461823406
189,405.7029717946578,1065.6153902440353,236.6839276694905,2965.0482926452605
190,1986.7390424864102,4746.609022881326,2933.0583175497977,14181.510396496868
191,565.5953928008072,3749.5144517088575,822.3712644120883,4328.312908109905
192,572.4123727841156,3511.7534683809927,254.76759882362754,3593.2295161069583
193,248.17523234262222,751.8204553380888,671.432676545362,5795.637989097676
194,380.3942206461261,816.7346597376766,1324.6678826102511,3970.5729280162464
195,421.3614024279097,3557.451876434467,1280.6906394275636,8462.92552623728
196,681.5456112448741,267.69769395299596,144.02998559519858,9877.45475315472
197,41.58375783106316,2769.176704249908,593.0214856117385,3026.2107947861014
198,915.5027945237865,3209.0451362442304,3313.3666479116873,4299.219544898572
199,431.58127131845754,3168.3168193682445,1078.2897237172072,1927.216859083992
200,368.9861763076598,2610.14728476223,962.2701799435067,2609.7777860549318
201,269.3375256778321,545.6318912908476,791.1870650703853,1241.1530347383434
202,444.685530088009,183.31467335560458,2444.5961773449562,2591.8579376942102
203,641.1064323796737,1801.2849928470584,914.046771489019,2589.8815084643743
204,2283.0837612405053,3474.3124229665495,2487.2115934487815,9916.935893179383
205,208.64670368641274,408.8864210443096,1664.2951535041832,1806.2211616726925
206,487.02009583049346,1531.816590191004,1413.9113600548933,2981.4545004993797
207,298.6309432492342,4171.755680884311,2162.7222333596515,5443.10223378604
208,326.6921584557571,412.25412762577565,535.5021813237304,3209.9973786862683
209,776.50391300978,813.8992210544372,461.46429088864414,30155.472160018697
210,304.95928261209974,2603.363383858202,673.2269167810326,3015.067872123947
211,275.35455392995954,3230.691115381953,989.3244753738101,35700.46053270666
212,1151.770025974402,3772.1432385121648,3647.819606878252,6395.568409195563
213,386.28890263548266,4004.3716640696293,1340.114840638148,10052.786903300086
214,715.5911250383762,2645.8997365152727,1494.0475962498883,2427.5809659635916
215,200.54675254754721,630.2820948592829,447.0563005252635,13498.590216012815
216,153.97201601889932,283.11492650271094,531.0490508468883,2699.243655099412
217,388.65735229773344,858.4085254853119,1424.0618710475362,29866.460543527566
218,747.4493578047652,823.8876270387339,626.2659201158945,3152.3665029763665
219,493.60809472837605,5287.55630838106,1122.9100288165648,6899.7527763842845
220,516.2846791946382,3026.1642637331533,16.558100840554697,6196.036881376243
221,283.3884204840476,1494.0568632087322,611.6739241550715,2090.881701743295
222,1057.1248395844991,1021.68695197117,824.1302934303698,1543.3179896220438
223,166.87874242496233,1560.8914149571347,1598.6180727640992,14356.102712922593
224,247.80321138778694,7638.528067974188,1372.521419148937,9291.330970639825
225,796.0062023522753,276.9382213194634,475.3729031184385,3350.558881448368
226,272.0726073064235,454.6116762834472,1409.2634242478239,5593.526785658603
227,277.211779790346,1678.528818098106,1448.3743120122842,34222.90586415583
228,331.24267941377747,171.43172135489064,756.8147886436215,32573.895610096875
229,359.5772818544168,2751.6353415682393,361.6750518377471,9234.931740716655
230,412.70437687058285,2447.4188684894903,500.34120496213484,4303.084001194864
231,360.8584435484517,1218.7511584628307,105.72802719527976,32970.94654290299
232,214.7386697641145,2813.583986115076,309.9251460841492,3052.350936533388
233,570.4221450539663,1170.980534195142,992.1550731849691,9005.15570035396
234,164.64083020729342,737.6727160996095,187.44541135709537,3623.4756320623387
235,374.3421890966583,1823.7695547499204,221.56653690069012,6406.251134495349
236,382.6432895529942,9483.777852051733,1226.1721444894777,5801.039953053864
237,417.5609658793645,1381.7138052959638,1475.1721157996888,4280.900944051514
238,1055.9903371152102,790.1682257832373,1025.5014008226342,3201.746948059803
239,508.37693904268735,256.6818402951425,796.0219122928542,1225.2743368588822
240,991.9369956473212,1323.8301064516234,734.897927967597,5353.5965680341105
241,2427.8489724607225,3426.397398773058,2626.8757176932854,9862.75258116313
242,429.13876436149746,1554.447109011117,138.16339161506616,2095.8763473627405
243,962.9476220144545,469.7141483298843,1253.1318205182781,7140.792238082555
244,1236.3918569731973,2346.603815085645,1239.710791648133,577.1993522255332
245,443.2067974798022,169.860658503223,819.762397426943,2668.4915731736696
246,1460.5798495901226,1787.998792884404,1162.920397659994,10770.065927445685
247,840.0593013615563,759.8415820571232,1499.5595976020372,2813.2858352275407
248,657.2637481727216,2682.466977562191,331.39668845089955,4865.469767356915
249,828.5548961403623,1966.7562792843237,1280.9723970904474,6874.74388061832
250,541.0039629007956,575.3175288773856,123.16285921157096,1073.998820691357
251,286.65232008233676,3102.2218496111273,125.90730882747786,4964.952736811335
252,123.0720079547443,671.0708059061196,1076.9472294198279,4529.102727474013
253,138.45788226446393,7964.623351600778,1724.652696943523,9976.446947830593
254,1098.946217562511,2382.8169163809034,2052.8363248406445,2606.4964179260364
255,401.42305514106056,2570.0229549263595,2011.4460789612897,4819.8771400092355
256,78.25383809749079,1114.5090796975364,1514.1264604936098,1328.2514262153709
257,379.5056978274376,4168.634204105038,1182.3111116118487,3285.770097387053
258,311.20165324270005,824.8358869295328,962.4239055196384,2430.116809024931
259,133.66641470806337,5316.780096924176,1113.0806234612787,6386.113757053476
260,919.0486093507965,4720.70592244744,425.9869965785486,4351.229539975036
261,537.2224709395865,3166.0943297361805,2890.2234702949636,5470.086238455243
262,537.1517677047806,6092.189471905672,540.1117087556764,9469.080082502345
263,77.36291855341274,2769.390738295959,536.6366858795215,3024.6462289130827
264,355.26599383891033,2363.144560502177,809.0203902994236,6303.235564198756
265,1294.8569967984379,1927.3443439268667,1091.1310308054894,10899.23968985585
266,401.4137900501858,3833.622129245124,699.8542020849699,6457.448111634348
267,577.698022739474,3189.2057419728408,2004.6373636210485,5285.814477982211
268,202.6680240627516,2502.869671619424,713.5881171505,5339.260957575932
269,560.2445247592821,194.13887069973504,419.4948118632011,3239.4671297697128
270,293.93611078896254,1124.9091153185252,327.7671072706055,1361.4022629836736
271,955.8732541291619,203.80547025526508,875.3806898587205,4902.80734354972
272,619.9119910686977,4510.6872256234055,2331.1791377435366,4159.4358895033165
273,366.6249547074129,681.4233078760406,851.0566731883357,6234.488428146555
274,1415.625013969672,2279.8689456445704,1324.3088212901343,2919.2324692058555
275,740.3269156126462,111.26563575318559,775.6799285502619,4904.007168044544
276,706.4846159971812,154.1869050315112,737.3359764743184,4894.303797742242
277,286.50669535857355,2661.9430086466105,974.3801565419544,3863.8863725041197
278,599.5967271689184,300.7513021302558,1136.5291485085213,4085.6874212955595
279,569.5514702846539,352.245152586881,1042.26145286079,2148.6775607473714
280,1675.6803110539915,2724.016839768743,3450.2515215073618,4999.1914211487
281,594.9202363197961,2456.180847965347,470.4346223959804,4123.042888509425
282,1242.983128494935,2667.08910238956,925.5609283260708,3483.4689289940475
283,855.1669926625163,4086.5279578830878,758.2146423866128,4303.162219808196
284,1167.039832526611,4126.014744474013,2512.3778735825413,5072.8057206281455
285,239.10056809882434,792.5401638306078,591.9688628866767,1641.6555623685524
286,515.2377089551009,2649.078874044989,1173.4730870757348,6119.865649198465
287,473.4177424904729,7210.871481796053,688.9498947615107,8640.184141554482
288,1073.3525365749342,1176.2854172259717,773.417103242137,3419.240453002816
289,347.66270477319824,3313.2137584273564,1549.1169225023275,3678.711421326312
290,350.7474222517548,3412.335275985252,807.6858898623683,9672.46565350236
291,1028.4217531845445,2907.833718463379,770.4130284826449,10643.542573215862
292,77.01497014407782,1557.4018212472063,726.3637302925235,3744.0719834363713
293,1183.4569914837625,2769.299586588956,1065.8388159717263,3099.7150805266747
294,1333.1672500399777,3428.092776742845,1358.066947294548,9906.409695276468
295,233.16813409088616,2973.033548444447,599.836711667951,4093.1873060592457
296,528.6588247729588,4667.277203961949,1274.4947417278631,6854.382957231679
297,561.365305507257,459.71500707545823,751.4412953903783,8977.329834859132
298,644.9883646719338,447.3283308398355,845.170380142246,31032.466274348066
299,370.3068021586211,852.3306856254594,365.9182625641706,4977.066842564789
300,621.2693406297142,7547.519774895427,2013.7284944161288,7188.644279139006
301,974.6016653717068,438.08015741319673,568.3566462210989,4437.097877759155
302,472.6962475816823,5419.3007173978,1248.6264481685662,4729.0605299671215
303,793.2950375246553,569.3607714474423,1525.9308020702751,5885.79525221174
304,332.53148396374183,2491.975871153486,1459.2252721355176,2840.3827814219508
305,733.5026398767762,786.833655917648,2188.5381396352204,7357.058882119031
306,897.363077516562,1978.4722382415182,1723.4923132429794,5058.464447203956
307,482.0377847931374,2960.7788369372875,1122.4557547675922,4698.848299674538
308,1153.085267745633,3365.014440416286,3095.413581233156,4038.9448338793413
309,318.77963136506474,9137.50507303584,769.0540391462167,6861.262372645871
310,73.30983615693889,3107.2022126211323,2926.000115208788,4378.828861111832
311,259.229267836422,5092.6215703839725,1760.799626907532,7479.754294582708
312,345.83280609461053,724.9509236037112,641.4816951255315,4504.794871249528
313,321.6482973570835,206.51068520303357,967.6822151779534,3688.426018615455
314,434.6890533483064,1920.5868836562422,1383.958416466948,1876.1873277374425
315,453.05012052087625,814.5240590010754,412.0378235159426,4277.26872149848
316,644.9591675980096,5457.022414882735,564.139962723559,8406.373056639344
317,438.6105385340689,1112.6829205695358,1255.891091039092,6584.627436551927
318,341.6653190766019,1527.3025934268805,450.6201040410425,1504.6543386892768
319,574.2075780207147,93.02869222062392,1385.2500324244515,4330.186015383984
320,1140.8740855673898,2633.8449896075213,1141.9055816641394,1096.5163899046913
321,689.4059187761486,1009.1269652017783,985.2888930816933,2337.191150145911
322,540.4991016101376,2726.132113333103,525.7809302438243,2979.9131113350795
323,501.01904461589766,414.2779263673776,2174.504756466106,3029.1795640309388
324,764.6377425086772,355.43830296365945,1262.1791627142618,3019.411668788369
325,164.02644619635026,3876.1504208451724,1296.5689173998828,4960.480282133611
326,264.89799382972564,1927.8445312129668,789.0485190566659,2968.2641118621614
327,3950.611288772141,7739.753892358177,5772.4632290160125,8644.236736996132
328,792.3063873142379,703.9895806698474,642.5478897523797,6834.228365147336
329,715.8419341658816,3159.328514749131,357.85226235232693,671.002164834049
330,1017.1832160832845,2931.0587588450094,475.64012354229834,598.8976224675386
331,363.75607151044204,7362.626761502485,1606.1565512811499,9326.909273619298
332,203.6664980326541,650.8059098264259,190.16856955234022,878.7664827487035
333,527.4193747289016,3283.0954129715274,1083.5519990458483,5833.462999200556
334,602.3429298246555,1928.6467614727876,547.4948100017397,1469.7011218912628
335,694.8048112035107,3152.4113686462697,954.920490559688,3339.4379514279904
336,1409.5569729521626,451.73214007500195,1220.3693185233792,5179.054558104211
337,3575.9976263742537,3050.7864492665803,3051.3691739118417,3456.6727965947503
338,92.95127546056301,1789.7116118396168,507.9574203487759,6045.244549082382
339,725.595671421717,4176.258140451633,1850.6632655618446,7915.921530461517
340,647.5094124380728,9715.126699117842,1396.4083313060046,6716.900669301398
341,1152.0800332349381,1525.1029462857323,2338.0138515661547,3542.7300539545954
342,1164.5576243537216,1703.5770728619443,2327.351052733404,3515.9390738027732
343,565.4038849659066,6258.872529198663,664.1049060422473,4593.33311576434
344,363.92856989749606,1590.1107097938584,1174.8107525604084,1938.134880945853
345,1076.679144539603,313.11270107405875,466.4994474742433,4791.345540620834
346,233.7911130397655,4588.013154381956,2363.5285958848235,6481.459916705249
347,324.5028362678842,136.1148546169129,389.4115269521443,2434.52124595177
348,1620.1706493198708,2150.95579924714,1353.1099984504306,11198.89440150948
349,652.9794532452169,4063.9537579624844,754.2681830415925,10619.2845935256
350,1705.6380178187435,2427.46894925478,2103.813554626982,3494.605200202777
351,323.3911984361828,1443.0735776232502,421.12288832775965,1450.2061961922664
352,982.9924880223426,1449.656585248365,212.33902666120835,4616.822937953376
353,130.41707083899502,564.563814930564,1000.938683947032,1273.566888318798
354,301.92830322264126,3152.7726558769864,654.5110281718964,7781.354935066616
355,774.0271987258282,4383.899694152464,2319.5061892705926,6166.988883859189
356,315.26081507698234,4174.4619985431955,935.1310318398685,8080.877141802919
357,750.332574640584,2042.938827616366,563.5787432067182,4622.768042005463
358,1131.15660038471,3791.6694969106065,1330.5761116317706,10264.213155418352
359,5103.048540152317,5698.17977793258,4862.79052583338,6240.593967816337
360,813.0091573815771,1804.655974021032,1597.5134721481872,3125.6671022103496
361,675.3780975316514,3105.2471031506975,990.5339380330752,7932.577442582424
362,717.1490496263531,1025.0555723434495,805.3044424887476,2718.1435420533035
363,306.0628950422321,605.7666958266758,1385.026738643266,3817.05948237137
364,151.5818724910259,1377.1521582808064,721.9232177108989,1289.847476544324
365,690.9846623199538,1531.263956478359,787.0586620991102,6831.395515414056
366,214.50353564679995,314.15668082121346,584.1237152195173,3924.593327014834
367,576.7426470116383,292.1843711989699,966.4174514314197,4559.249574511272
368,517.5426303749517,2058.7134395182243,104.99268825954907,4822.910651696031
369,136.69181587836826,783.5314587194541,796.9331127793521,1496.0452398882703
370,220.47174027432416,568.143787031932,472.2500119681741,4008.3636200080973
371,851.3660866921049,2243.1715383106193,1114.8147885400213,357.3697628467789
372,1258.868073827176,392.11562803841764,1452.0373381043553,5469.601663388185
373,237.7202744421053,2846.9653432965733,1114.8370878370615,3805.7633427039545
374,615.7143403191033,663.8595977666635,396.2130940980199,1347.621171227424
375,3156.3610150639875,2446.7216852499823,2655.1601562733513,6356.930440184295
376,256.57426111789874,457.18927009441404,628.2129534396031,10326.69121278656
377,183.86934130116532,566.7990510729728,1049.2468846254337,7919.300109033189
378,326.88287250201745,4223.11643317469,180.99979441732685,8409.374936622164
379,263.8115134889377,2682.740118158288,853.727378328763,4028.5507406797897
380,345.3397370709379,666.5896072209728,1120.1337096715697,6111.680333723726
381,385.80882628865356,481.87556895673595,262.31032575110584,3425.245952103031
382,88.8611285302724,716.4116178487175,683.5861255039013,1656.4999444068173
383,118.7039160114255,3423.4551370196355,458.1013196450081,4902.86248233163
384,251.48393009087562,780.2614345328892,1627.1830061741996,2638.5003846190652
385,326.9402898676339,792.6728026472356,285.95284227905796,32505.337700789696
386,64.01632918415426,155.64899008280085,330.94765318570217,4782.523685508036
387,1015.1248991294681,1053.3895233759115,1856.3514903523599,5532.19120896994
388,545.1197818993409,2434.8672684628364,424.8208568956569,1906.4326359070321
389,790.0799759889104,2865.8744349136036,655.4678866398284,976.3578524081634
390,349.4713627663301,5765.609516655131,1989.809738774559,5651.930961526542
391,708.2476900702649,1194.8119037607728,785.6822614657879,5731.760931886474
392,147.92062168791043,758.0914853095276,690.799382449321,5943.075928097618
393,249.01085234203674,1604.515148276646,1308.5339173374941,3992.560771927571
394,726.741382738941,565.091579305997,858.6747920350441,3500.9026138112035
395,340.88364543584146,633.6920593300093,704.7071300512213,3934.1305921905664
396,202.3276563461738,521.809947875044,530.7714526004305,5701.24879394683
397,1804.9418347064407,1984.6460385292553,1614.4382767593759,4214.635967078161
398,401.3457246371663,868.6824318080484,456.47625831194506,4121.08950966349
399,454.1884454070914,2652.790857389324,430.6256187447837,7033.786651138948
